Date,Monthly Value,Accumulated Value
2018-04,2,2
2018-05,440,442
2018-07,4,446
2018-11,1579,2025
2018-12,658,2683
2019-02,40,2723
2019-03,394,3117
2019-04,353,3470
2019-05,133,3603
2019-08,164,3767
2019-09,6,3773
2019-10,1629,5402
2019-11,1222,6624
2019-12,1227,7851
2020-01,470,8321
2020-02,120,8441
2020-03,1,8442
2020-04,1601,10043
2020-05,28,10071
2020-07,3,10074
2020-08,14,10088
2020-10,23,10111
2020-11,348,10459
2021-02,772,11231
2021-03,299,11530
2021-04,309,11839
2021-07,20,11859
2021-12,53,11912
2022-01,10,11922
2022-03,1359,13281
2022-05,150,13431
2022-06,301,13732
2022-07,48,13780
2023-10,145,13925
