Date,Monthly Value,Accumulated Value
2016-08,2,2
2016-09,3,5
2016-10,2,7
2017-01,1,8
2017-05,1,9
2017-12,2,11
2018-01,1,12
2018-04,3,15
2018-05,1,16
2018-06,2,18
2018-07,3,21
2018-08,3,24
2018-09,2,26
2018-11,2,28
2019-01,2,30
2019-02,1,31
2019-03,3,34
2019-04,2,36
2019-05,2,38
2019-06,3,41
2019-07,6,47
2019-08,2,49
2019-09,3,52
2020-01,1,53
2020-02,6,59
2020-03,8,67
2020-04,8,75
2020-05,6,81
2020-06,3,84
2020-07,7,91
2020-08,3,94
2020-09,3,97
2020-10,3,100
2020-11,6,106
2020-12,5,111
2021-01,3,114
2021-02,5,119
2021-03,5,124
2021-04,2,126
2021-05,1,127
2021-08,4,131
2021-09,3,134
2021-10,2,136
2021-12,2,138
2022-01,4,142
2022-04,3,145
2022-06,4,149
2022-07,2,151
2022-08,1,152
2022-12,2,154
2023-01,3,157
2023-03,2,159
2023-04,2,161
2023-05,3,164
2023-10,2,166
2023-12,1,167
2024-07,3,170
2024-08,2,172
