Date,Monthly Value,Accumulated Value
2019-11,1,1
2019-12,4,5
2020-02,3,8
2020-04,1,9
2020-06,5,14
2020-07,1,15
2020-09,1,16
2020-11,3,19
2021-03,4,23
2021-05,2,25
2021-09,1,26
2022-01,1,27
2022-02,9,36
2022-03,13,49
2022-06,2,51
2022-09,6,57
2022-10,3,60
2023-01,19,79
2023-05,6,85
2023-08,11,96
2023-09,3,99
