Date,Monthly Value,Accumulated Value
2017-06,3,3
2017-07,3,6
2017-08,3,9
2017-09,3,12
2017-10,3,15
2017-11,3,18
2017-12,4,22
2018-01,5,27
2018-02,6,33
2018-03,7,40
2018-04,7,47
2018-05,7,54
2018-06,7,61
2018-07,7,68
2018-08,7,75
2018-09,7,82
2018-10,7,89
2018-11,7,96
2018-12,7,103
2019-01,7,110
2019-02,7,117
2019-03,7,124
2019-04,7,131
2019-05,7,138
2019-06,7,145
2019-07,7,152
2019-08,7,159
2019-09,8,167
2019-10,9,176
2019-11,9,185
2019-12,9,194
2020-01,9,203
2020-02,9,212
2020-03,9,221
2020-04,9,230
2020-05,9,239
2020-06,8,247
2020-07,8,255
2020-08,8,263
2020-09,8,271
2020-10,8,279
2020-11,8,287
2020-12,10,297
2021-01,10,307
2021-02,10,317
2021-03,9,326
2021-04,9,335
2021-05,9,344
2021-06,9,353
2021-07,9,362
2021-08,9,371
2021-09,10,381
2021-10,11,392
2021-11,11,403
2021-12,13,416
2022-01,13,429
2022-02,14,443
2022-03,15,458
2022-04,14,472
2022-05,14,486
2022-06,14,500
2022-07,14,514
2022-08,14,528
2022-09,15,543
2022-10,15,558
2022-11,15,573
2022-12,15,588
2023-01,16,604
2023-02,16,620
2023-03,17,637
2023-04,16,653
2023-05,16,669
2023-06,16,685
2023-07,15,700
2023-08,15,715
2023-09,15,730
2023-10,16,746
2023-11,16,762
2023-12,16,778
2024-01,15,793
2024-02,15,808
2024-03,15,823
2024-04,15,838
2024-05,15,853
2024-06,16,869
2024-07,17,886
2024-08,17,903
2024-09,17,920
2024-10,17,937
