Date,Monthly Value,Accumulated Value
2016-04,3,3
2017-02,3,6
2017-03,2,8
2017-06,1,9
2017-09,39,48
2018-09,5,53
2018-10,3,56
2019-11,1,57
2020-01,3,60
2022-02,1,61
2023-02,31,92
2023-03,1,93
2023-05,2,95
2023-06,4,99
2023-07,21,120
2023-08,12,132
2023-09,14,146
2024-01,9,155
2024-02,17,172
2024-03,2,174
2024-04,19,193
2024-05,11,204
2024-06,2,206
2024-08,2,208
