Date,Monthly Value,Accumulated Value
2016-06,1,1
2016-07,2,3
2016-08,1,4
2016-09,2,6
2016-11,1,7
2016-12,4,11
2017-01,1,12
2017-02,4,16
2017-03,2,18
2017-05,3,21
2017-06,4,25
2017-11,2,27
2017-12,1,28
2018-02,4,32
2018-03,1,33
2018-04,2,35
2018-05,3,38
2018-06,2,40
2018-07,2,42
2018-09,1,43
2018-10,1,44
2018-11,1,45
2018-12,1,46
2019-01,3,49
2019-03,1,50
2019-04,3,53
2019-05,1,54
2019-06,2,56
2019-07,1,57
2019-08,2,59
2019-10,2,61
2020-01,1,62
2020-04,1,63
2020-06,2,65
2020-07,1,66
2020-09,1,67
2020-10,1,68
2020-11,1,69
2021-02,1,70
2021-07,1,71
2021-09,5,76
2021-11,3,79
2021-12,2,81
2022-01,1,82
2022-06,1,83
2022-07,1,84
2022-08,2,86
2022-09,1,87
2022-10,1,88
2022-11,1,89
2022-12,2,91
2023-01,1,92
2023-02,1,93
2023-03,1,94
2023-04,2,96
2023-05,3,99
2023-06,3,102
2023-09,1,103
2023-10,3,106
2023-11,1,107
2023-12,1,108
2024-01,1,109
2024-02,2,111
2024-04,2,113
2024-05,1,114
2024-06,1,115
2024-07,1,116
2024-08,1,117
2024-09,3,120
2024-10,3,123
