Date,Monthly Value,Accumulated Value
2018-05,13,13
2018-06,12,25
2018-07,9,34
2018-08,7,41
2018-09,7,48
2018-10,9,57
2018-11,4,61
2018-12,10,71
2019-01,9,80
2019-02,6,86
2019-03,9,95
2019-04,6,101
2019-05,11,112
2019-06,3,115
2019-07,10,125
2019-08,5,130
2019-09,7,137
2019-10,12,149
2019-11,11,160
2019-12,11,171
2020-01,7,178
2020-02,6,184
2020-03,10,194
2020-04,8,202
2020-05,9,211
2020-06,8,219
2020-07,14,233
2020-08,5,238
2020-09,6,244
2020-10,7,251
2020-11,8,259
2020-12,8,267
2021-01,3,270
2021-02,3,273
2021-03,7,280
2021-04,4,284
2021-05,1,285
2021-06,5,290
2021-07,2,292
2021-08,4,296
2021-09,8,304
2021-10,4,308
2021-11,2,310
2021-12,2,312
2022-01,6,318
2022-02,1,319
2022-03,3,322
2022-04,3,325
2022-05,2,327
2022-06,1,328
2022-07,1,329
2022-08,4,333
2022-09,1,334
2022-10,3,337
2022-11,2,339
2022-12,2,341
2023-01,4,345
2023-02,2,347
2023-03,2,349
2023-04,3,352
2023-05,1,353
2023-06,1,354
2023-07,4,358
2023-08,4,362
2023-09,3,365
2023-10,3,368
2023-11,5,373
2023-12,1,374
2024-01,3,377
2024-02,1,378
2024-04,3,381
2024-05,2,383
2024-07,2,385
2024-08,4,389
2024-09,1,390
2024-10,5,395
