Date,Monthly Value,Accumulated Value
2015-08,1,1
2015-12,1,2
2016-01,2,4
2016-02,2,6
2016-04,1,7
2016-09,1,8
2016-11,2,10
2017-01,4,14
2017-03,1,15
2017-05,1,16
2017-07,1,17
2017-09,1,18
2018-01,1,19
2018-04,1,20
2018-05,3,23
2018-07,1,24
2018-08,1,25
2019-01,1,26
2019-04,3,29
2019-06,1,30
2019-08,1,31
2019-09,1,32
2019-10,1,33
2019-12,1,34
2020-06,1,35
2020-10,1,36
2020-11,2,38
2021-01,2,40
2021-05,1,41
2021-06,1,42
2021-09,2,44
2021-11,1,45
2021-12,1,46
2022-03,4,50
2022-05,1,51
2022-11,1,52
2024-09,1,53
