Date,Monthly Value,Accumulated Value
2015-01,22,22
2015-02,20,42
2015-03,29,71
2015-04,11,82
2015-05,2,84
2015-07,2,86
2015-09,3,89
2015-10,2,91
2016-01,7,98
2016-02,1,99
2016-04,1,100
2016-09,1,101
2016-11,1,102
2018-03,1,103
2023-07,1,104
2023-09,1,105
2024-05,1,106
