Date,Monthly Value,Accumulated Value
2015-11,10250,10250
2015-12,4508,14758
2016-01,3773,18531
2016-02,5806,24337
2016-03,7042,31379
2016-04,5109,36488
2016-05,20183,56671
2016-06,699,57370
2016-07,1384,58754
2016-08,34966,93720
2016-09,8949,102669
2016-10,11943,114612
2016-11,11705,126317
2016-12,8362,134679
2017-01,5621,140300
2017-02,17556,157856
2017-03,21431,179287
2017-04,16922,196209
2017-05,21382,217591
2017-06,24906,242497
2017-07,22398,264895
2017-08,22398,287293
2017-09,10706,297999
2017-10,7372,305371
2017-11,16759,322130
2017-12,16630,338760
2018-01,10679,349439
2018-02,4246,353685
2018-03,12914,366599
2018-04,12471,379070
2018-05,21371,400441
2018-06,5604,406045
2018-07,29086,435131
2018-08,11007,446138
2018-09,6270,452408
2018-10,7947,460355
2018-11,36364,496719
2018-12,17852,514571
2019-01,21502,536073
2019-02,20515,556588
2019-03,16445,573033
2019-04,16237,589270
2019-05,35026,624296
2019-06,15057,639353
2019-07,16058,655411
2019-08,11374,666785
2019-09,16521,683306
2019-10,34161,717467
2019-11,30879,748346
2019-12,51204,799550
2020-01,40922,840472
2020-02,32851,873323
2020-03,32530,905853
2020-04,43165,949018
2020-05,188261,1137279
2020-06,65821,1203100
2020-07,56838,1259938
2020-08,31774,1291712
2020-09,9779,1301491
2020-10,9670,1311161
2020-11,33049,1344210
2020-12,18171,1362381
2021-01,35607,1397988
2021-02,21498,1419486
2021-03,52454,1471940
2021-04,22699,1494639
2021-05,55033,1549672
2021-06,18348,1568020
2021-07,13554,1581574
2021-08,20635,1602209
2021-09,15878,1618087
2021-10,7930,1626017
2021-11,7043,1633060
2021-12,13210,1646270
2022-01,26268,1672538
2022-02,66012,1738550
2022-03,72486,1811036
2022-04,19896,1830932
2022-05,7892,1838824
2022-06,13448,1852272
2022-07,30450,1882722
2022-08,7378,1890100
2022-09,65646,1955746
2022-10,8123,1963869
2022-11,8458,1972327
2022-12,12133,1984460
2023-01,4152,1988612
2023-02,10040,1998652
2023-03,27551,2026203
2023-04,22773,2048976
2023-05,20714,2069690
2023-06,50315,2120005
2023-07,19452,2139457
2023-08,26941,2166398
2023-09,89007,2255405
2023-10,20025,2275430
2023-11,3862,2279292
2023-12,14423,2293715
2024-01,23781,2317496
2024-02,8458,2325954
2024-03,37452,2363406
2024-04,60742,2424148
2024-05,10897,2435045
2024-06,203711,2638756
2024-07,41320,2680076
2024-08,36398,2716474
2024-09,3122,2719596
2024-10,7014,2726610
