Date,Monthly Value,Accumulated Value
2020-06,5,5
2020-11,2,7
2021-01,1,8
2021-03,10,18
2021-04,2,20
2021-05,23,43
2021-06,105,148
2021-07,7,155
2021-08,17,172
2021-09,4,176
2021-11,25,201
2021-12,95,296
2022-01,13,309
2022-02,11,320
2022-03,20,340
2022-04,17,357
2022-05,31,388
2022-06,39,427
2022-07,65,492
2022-08,47,539
2022-09,116,655
2022-10,72,727
2022-11,70,797
2022-12,33,830
