Date,Monthly Value,Accumulated Value
2015-02,3,3
2015-03,5,8
2015-04,4,12
2015-05,4,16
2015-06,3,19
2015-07,2,21
2015-08,2,23
2015-09,3,26
2015-10,5,31
2015-11,3,34
2016-01,4,38
2016-03,3,41
2016-04,4,45
2016-05,3,48
2016-06,2,50
2016-07,3,53
2016-08,8,61
2016-09,3,64
2016-11,4,68
2016-12,1,69
2017-01,4,73
2017-02,1,74
2017-03,3,77
2017-04,4,81
2017-05,5,86
2017-07,3,89
2017-08,1,90
2017-09,3,93
2017-10,6,99
2017-11,4,103
2018-01,6,109
2018-02,4,113
2018-03,3,116
2018-04,5,121
2018-05,1,122
2018-06,1,123
2018-07,3,126
2018-08,4,130
2018-09,3,133
2018-11,3,136
2018-12,2,138
2019-01,4,142
2019-03,1,143
2019-04,3,146
2019-05,5,151
2019-06,2,153
2019-07,3,156
2019-08,4,160
2019-09,1,161
2019-10,4,165
2019-12,3,168
2020-02,3,171
2020-04,4,175
2020-05,6,181
2020-06,2,183
2020-07,4,187
2020-08,1,188
2020-09,1,189
2020-10,4,193
2021-01,3,196
2021-02,2,198
2021-03,4,202
2021-04,1,203
2021-05,4,207
2021-06,4,211
2021-08,2,213
2021-09,2,215
2021-11,1,216
2022-02,2,218
2022-03,2,220
2022-04,2,222
2022-06,1,223
2022-07,3,226
2022-08,2,228
2022-11,4,232
2023-02,3,235
2023-03,3,238
2023-04,1,239
2023-05,3,242
2023-06,1,243
2023-07,3,246
2023-11,1,247
2023-12,1,248
2024-01,1,249
2024-03,1,250
2024-04,5,255
2024-05,1,256
2024-08,1,257
