Date,Monthly Value,Accumulated Value
2020-03,1,1
2020-05,2,3
2020-08,1,4
2020-10,1,5
2020-11,1,6
2021-05,1,7
2021-08,1,8
2021-11,1,9
2022-02,1,10
2022-03,1,11
2022-05,1,12
2022-07,1,13
2022-08,2,15
2022-09,1,16
2023-01,1,17
2023-07,1,18
2023-08,1,19
2023-11,1,20
2023-12,3,23
2024-02,1,24
2024-03,2,26
2024-04,1,27
