Date,Monthly Value,Accumulated Value
2015-01,420,420
2015-02,402,822
2015-03,581,1403
2015-04,488,1891
2015-05,518,2409
2015-06,515,2924
2015-07,563,3487
2015-08,542,4029
2015-09,509,4538
2015-10,565,5103
2015-11,584,5687
2015-12,588,6275
2016-01,694,6969
2016-02,546,7515
2016-03,697,8212
2016-04,623,8835
2016-05,588,9423
2016-06,710,10133
2016-07,719,10852
2016-08,645,11497
2016-09,607,12104
2016-10,687,12791
2016-11,594,13385
2016-12,590,13975
2017-01,584,14559
2017-02,1136,15695
2017-03,788,16483
2017-04,618,17101
2017-05,634,17735
2017-06,613,18348
2017-07,578,18926
2017-08,614,19540
2017-09,534,20074
2017-10,515,20589
2017-11,486,21075
2017-12,499,21574
2018-01,548,22122
2018-02,345,22467
2018-03,517,22984
2018-04,426,23410
2018-05,433,23843
2018-06,411,24254
2018-07,375,24629
2018-08,431,25060
2018-09,386,25446
2018-10,338,25784
2018-11,321,26105
2018-12,324,26429
2019-01,323,26752
2019-02,256,27008
2019-03,389,27397
2019-04,413,27810
2019-05,386,28196
2019-06,305,28501
2019-07,303,28804
2019-08,261,29065
2019-09,247,29312
2019-10,279,29591
2019-11,358,29949
2019-12,242,30191
2020-01,225,30416
2020-02,204,30620
2020-03,222,30842
2020-04,307,31149
2020-05,286,31435
2020-06,256,31691
2020-07,384,32075
2020-08,230,32305
2020-09,242,32547
2020-10,208,32755
2020-11,198,32953
2020-12,239,33192
2021-01,215,33407
2021-02,199,33606
2021-03,190,33796
2021-04,225,34021
2021-05,186,34207
2021-06,212,34419
2021-07,209,34628
2021-08,210,34838
2021-09,202,35040
2021-10,190,35230
2021-11,172,35402
2021-12,183,35585
2022-01,212,35797
2022-02,184,35981
2022-03,203,36184
2022-04,234,36418
2022-05,186,36604
2022-06,197,36801
2022-07,189,36990
2022-08,194,37184
2022-09,201,37385
2022-10,220,37605
2022-11,165,37770
2022-12,154,37924
2023-01,181,38105
2023-02,147,38252
2023-03,184,38436
2023-04,178,38614
2023-05,181,38795
2023-06,149,38944
2023-07,150,39094
2023-08,149,39243
2023-09,134,39377
2023-10,159,39536
2023-11,206,39742
2023-12,180,39922
2024-01,249,40171
2024-02,427,40598
2024-03,157,40755
2024-04,153,40908
2024-05,122,41030
2024-06,138,41168
2024-07,131,41299
2024-08,150,41449
2024-09,141,41590
2024-10,125,41715
