Date,Monthly Value,Accumulated Value
2015-01,5,5
2015-02,7,12
2015-03,4,16
2015-04,2,18
2015-05,6,24
2015-06,1,25
2015-07,4,29
2015-09,1,30
2015-10,7,37
2015-11,11,48
2015-12,12,60
2016-01,7,67
2016-02,4,71
2016-03,3,74
2016-04,8,82
2016-05,4,86
2016-06,13,99
2016-07,28,127
2016-08,8,135
2016-09,5,140
2016-10,10,150
2016-11,14,164
2016-12,6,170
2017-01,17,187
2017-02,8,195
2017-03,13,208
2017-04,14,222
2017-05,10,232
2017-06,4,236
2017-07,78,314
2017-08,5,319
2017-09,7,326
2017-10,18,344
2017-11,11,355
2017-12,6,361
2018-01,23,384
2018-02,18,402
2018-03,9,411
2018-04,2,413
2018-05,7,420
2018-06,4,424
2018-07,4,428
2018-08,10,438
2018-09,13,451
2018-10,10,461
2018-11,10,471
2018-12,2,473
2019-01,12,485
2019-02,7,492
2019-03,5,497
2019-04,8,505
2019-05,3,508
2019-06,10,518
2019-07,9,527
2019-08,3,530
2019-09,9,539
2019-10,14,553
2019-11,4,557
2019-12,5,562
2020-01,13,575
2020-02,5,580
2020-03,7,587
2020-04,4,591
2020-05,7,598
2020-06,11,609
2020-07,3,612
2020-08,2,614
2020-09,4,618
2020-10,4,622
2020-11,4,626
2020-12,1,627
2021-01,7,634
2021-02,1,635
2021-03,3,638
2021-04,79,717
2021-05,26,743
2021-06,16,759
2021-07,12,771
2021-08,2,773
2021-09,1,774
2021-10,5,779
2021-11,8,787
2021-12,10,797
2022-03,3,800
2022-04,7,807
2022-05,2,809
2022-06,2,811
2022-07,4,815
2022-08,4,819
2022-09,12,831
2022-10,6,837
2022-11,1,838
2022-12,4,842
2023-01,1,843
2023-02,1,844
2023-03,9,853
2023-04,1,854
2023-05,4,858
2023-06,3,861
2023-07,5,866
2023-08,12,878
2023-09,14,892
2023-10,16,908
2023-11,5,913
2023-12,1,914
2024-01,8,922
2024-02,5,927
2024-03,1,928
2024-04,7,935
2024-05,6,941
2024-06,7,948
2024-07,7,955
2024-08,5,960
2024-09,4,964
